ValueDate,TheValue
2013-08-27,0.5866
2013-08-26,0.5976
2013-08-23,0.6006
2013-08-22,0.5935
2013-08-21,0.5987
2013-08-20,0.6015
2013-08-19,0.6051
2013-08-16,0.6124
2013-08-15,0.6165
2013-08-14,0.6124
2013-08-13,0.6173
2013-08-12,0.6211
2013-08-08,0.6190
2013-08-07,0.6160
2013-08-06,0.6222
2013-08-05,0.6243
2013-08-02,0.6117
2013-08-01,0.6198
2013-07-31,0.6219
2013-07-30,0.6246
2013-07-29,0.6246
2013-07-26,0.6322
2013-07-25,0.6270
2013-07-24,0.6330
2013-07-23,0.6252
2013-07-22,0.6259
2013-07-19,0.6194
2013-07-18,0.6240
2013-07-17,0.6222
2013-07-16,0.6192
2013-07-15,0.6193
2013-07-12,0.6117
2013-07-11,0.6174
2013-07-10,0.6133
2013-07-09,0.6092
2013-07-08,0.5973
2013-07-05,0.6115
2013-07-04,0.6091
2013-07-03,0.6093
2013-07-02,0.6197
2013-07-01,0.6200
2013-06-28,0.6159
2013-06-27,0.6122
2013-06-26,0.6110
2013-06-25,0.6164
2013-06-24,0.6012
2013-06-21,0.5992
2013-06-20,0.5960
2013-06-19,0.6175
2013-06-18,0.6112
2013-06-14,0.6210
2013-06-13,0.6115
2013-06-12,0.6143
2013-06-11,0.5983
2013-06-10,0.6039
2013-06-07,0.6176
2013-06-06,0.6137
2013-06-05,0.6215
2013-06-04,0.6276
2013-06-03,0.6107
2013-05-31,0.6015
2013-05-30,0.6265
2013-05-29,0.6231
2013-05-28,0.6320
2013-05-27,0.6374
2013-05-24,0.6431
2013-05-23,0.6349
2013-05-22,0.6439
2013-05-21,0.6462
2013-05-20,0.6536
2013-05-17,0.6525
2013-05-16,0.6605
2013-05-15,0.6639
2013-05-14,0.6680
2013-05-13,0.6756
2013-05-10,0.6783
2013-05-09,0.6814
2013-05-08,0.6787
2013-05-07,0.6811
2013-05-06,0.6881
2013-05-03,0.6876
2013-05-02,0.6806
2013-04-30,0.6874
2013-04-29,0.6802
2013-04-26,0.6738
2013-04-25,0.6790
2013-04-24,0.6703
2013-04-23,0.6644
2013-04-22,0.6649
2013-04-19,0.6749
2013-04-18,0.6737
2013-04-17,0.6752
2013-04-16,0.6710
2013-04-15,0.6862
2013-04-12,0.6931
2013-04-11,0.6981
2013-04-10,0.6954
2013-04-09,0.6908
2013-04-08,0.6845
2013-04-05,0.6772
2013-04-04,0.6690
2013-04-03,0.6717
2013-04-02,0.6745
2013-03-28,0.6717
2013-03-27,0.6691
2013-03-26,0.6710
2013-03-25,0.6724
2013-03-22,0.6662
2013-03-20,0.6739
2013-03-19,0.6755
2013-03-18,0.6742
2013-03-15,0.6761
2013-03-14,0.6724
2013-03-13,0.6794
2013-03-12,0.6757
2013-03-11,0.6824
2013-03-08,0.6804
2013-03-07,0.6834
2013-03-06,0.6884
2013-03-05,0.6867
2013-03-04,0.6850
2013-03-01,0.6892
2013-02-28,0.7037
2013-02-27,0.7045
2013-02-26,0.7052
2013-02-25,0.7030
2013-02-22,0.7031
2013-02-21,0.7010
2013-02-20,0.7051
2013-02-19,0.6998
2013-02-18,0.7062
2013-02-15,0.7074
2013-02-14,0.7023
2013-02-13,0.6997
2013-02-12,0.6949
2013-02-11,0.7018
2013-02-08,0.6971
2013-02-07,0.7012
2013-02-06,0.7039
2013-02-05,0.6986
2013-02-04,0.7014
2013-02-01,0.6944
2013-01-31,0.6865
2013-01-30,0.6884
2013-01-29,0.6847
2013-01-28,0.6941
2013-01-25,0.6919
2013-01-24,0.6877
2013-01-23,0.6991
2013-01-22,0.7038
2013-01-21,0.7010
2013-01-18,0.7021
2013-01-17,0.7080
2013-01-16,0.7013
2013-01-15,0.7117
2013-01-14,0.7131
2013-01-11,0.7167
2013-01-10,0.7241
2013-01-09,0.7264
2013-01-08,0.7247
2013-01-07,0.7236
2013-01-04,0.7220
2013-01-03,0.7311
2013-01-02,0.7375
2012-12-31,0.7344
2012-12-28,0.7329
2012-12-27,0.7277
2012-12-24,0.7277
2012-12-21,0.7289
2012-12-20,0.7323
2012-12-19,0.7346
2012-12-18,0.7280
2012-12-14,0.7214
2012-12-13,0.7212
2012-12-12,0.7209
2012-12-11,0.7209
2012-12-10,0.7181
2012-12-07,0.7158
2012-12-06,0.7114
2012-12-05,0.7077
2012-12-04,0.7033
2012-12-03,0.7006
2012-11-30,0.7097
2012-11-29,0.7092
2012-11-28,0.7044
2012-11-27,0.7040
2012-11-26,0.7028
2012-11-23,0.6964
2012-11-22,0.6966
2012-11-21,0.6992
2012-11-20,0.7034
2012-11-19,0.7046
2012-11-16,0.7015
2012-11-15,0.6990
2012-11-14,0.7073
2012-11-13,0.7076
2012-11-12,0.7159
2012-11-09,0.7181
2012-11-08,0.7215
2012-11-07,0.7258
2012-11-06,0.7148
2012-11-05,0.7103
2012-11-02,0.7209
2012-11-01,0.7208
2012-10-31,0.7232
2012-10-30,0.7203
2012-10-29,0.7194
2012-10-26,0.7141
2012-10-25,0.7172
2012-10-24,0.7109
2012-10-23,0.7176
2012-10-22,0.7249
2012-10-19,0.7227
2012-10-18,0.7249
2012-10-17,0.7180
2012-10-16,0.7144
2012-10-15,0.7172
2012-10-12,0.7262
2012-10-11,0.7244
2012-10-10,0.7247
2012-10-09,0.7113
2012-10-08,0.7098
2012-10-05,0.7266
2012-10-04,0.7414
2012-10-03,0.7457
2012-10-02,0.7534
2012-10-01,0.7590
2012-09-28,0.7644
2012-09-27,0.7682
2012-09-26,0.7668
2012-09-25,0.7691
2012-09-21,0.7616
2012-09-20,0.7558
2012-09-19,0.7697
2012-09-18,0.7644
2012-09-17,0.7636
2012-09-14,0.7645
2012-09-13,0.7551
2012-09-12,0.7726
2012-09-11,0.7706
2012-09-10,0.7720
2012-09-07,0.7698
2012-09-06,0.7579
2012-09-05,0.7505
2012-09-04,0.7591
2012-09-03,0.7538
2012-08-31,0.7530
2012-08-30,0.7527
2012-08-29,0.7544
2012-08-28,0.7553
2012-08-27,0.7568
2012-08-24,0.7589
2012-08-23,0.7690
2012-08-22,0.7661
2012-08-21,0.7692
2012-08-20,0.7654
2012-08-17,0.7691
2012-08-16,0.7711
2012-08-15,0.7759
2012-08-14,0.7841
2012-08-13,0.7823
2012-08-10,0.7816
2012-08-08,0.7772
2012-08-07,0.7795
2012-08-06,0.7804
2012-08-03,0.7675
2012-08-02,0.7648
2012-08-01,0.7736
2012-07-31,0.7751
2012-07-30,0.7770
2012-07-27,0.7741
2012-07-26,0.7579
2012-07-25,0.7530
2012-07-24,0.7556
2012-07-23,0.7598
2012-07-20,0.7782
2012-07-19,0.7832
2012-07-18,0.7776
2012-07-17,0.7788
2012-07-16,0.7724
2012-07-13,0.7655
2012-07-12,0.7669
2012-07-11,0.7776
2012-07-10,0.7737
2012-07-09,0.7700
2012-07-06,0.7800
2012-07-05,0.7792
2012-07-04,0.7825
2012-07-03,0.7814
2012-07-02,0.7767
2012-06-29,0.7648
2012-06-28,0.7532
2012-06-27,0.7552
2012-06-26,0.7523
2012-06-25,0.7532
2012-06-22,0.7592
2012-06-21,0.7705
2012-06-20,0.7737
2012-06-19,0.7644
2012-06-18,0.7639
2012-06-15,0.7603
2012-06-14,0.7570
2012-06-13,0.7601
2012-06-12,0.7551
2012-06-11,0.7682
2012-06-08,0.7502
2012-06-07,0.7650
2012-06-06,0.7579
2012-06-05,0.7489
2012-06-04,0.7408
2012-06-01,0.7435
2012-05-31,0.7475
2012-05-30,0.7564
2012-05-29,0.7634
2012-05-28,0.7625
2012-05-25,0.7623
2012-05-24,0.7544
2012-05-23,0.7532
2012-05-22,0.7674
2012-05-21,0.7651
2012-05-18,0.7577
2012-05-17,0.7634
2012-05-16,0.7586
2012-05-15,0.7734
2012-05-14,0.7717
2012-05-11,0.7803
2012-05-10,0.7865
2012-05-09,0.7944
2012-05-08,0.8035
2012-05-07,0.8048
2012-05-04,0.8140
2012-05-03,0.8155
2012-05-02,0.8147
2012-04-30,0.8150
2012-04-26,0.8146
2012-04-25,0.8121
2012-04-24,0.8063
2012-04-23,0.8047
2012-04-20,0.8080
2012-04-19,0.8071
2012-04-18,0.8081
2012-04-17,0.7967
2012-04-16,0.7890
2012-04-13,0.7951
2012-04-12,0.7941
2012-04-11,0.7856
2012-04-10,0.7978
2012-04-05,0.8070
2012-04-04,0.8106
2012-04-03,0.8234
2012-04-02,0.8258
2012-03-30,0.8198
2012-03-29,0.8231
2012-03-28,0.8289
2012-03-27,0.8322
2012-03-26,0.8212
2012-03-23,0.8209
2012-03-22,0.8196
2012-03-20,0.8333
2012-03-19,0.8339
2012-03-16,0.8279
2012-03-15,0.8250
2012-03-14,0.8378
2012-03-13,0.8387
2012-03-12,0.8337
2012-03-09,0.8406
2012-03-08,0.8353
2012-03-07,0.8261
2012-03-06,0.8293
2012-03-05,0.8349
2012-03-02,0.8412
2012-03-01,0.8410
2012-02-29,0.8417
2012-02-28,0.8380
2012-02-27,0.8251
2012-02-24,0.8253
2012-02-23,0.8195
2012-02-22,0.8144
2012-02-21,0.8184
2012-02-20,0.8194
2012-02-17,0.8106
2012-02-16,0.8068
2012-02-15,0.8190
2012-02-14,0.8153
2012-02-13,0.8233
2012-02-10,0.8220
2012-02-09,0.8307
2012-02-08,0.8359
2012-02-07,0.8353
2012-02-06,0.8319
2012-02-03,0.8228
2012-02-02,0.8191
2012-02-01,0.8084
2012-01-31,0.8084
2012-01-30,0.8094
2012-01-27,0.8110
2012-01-26,0.8056
2012-01-25,0.7980
2012-01-24,0.7936
2012-01-23,0.7977
2012-01-20,0.7965
2012-01-19,0.7913
2012-01-18,0.7863
2012-01-17,0.7873
2012-01-16,0.7757
2012-01-13,0.7847
2012-01-12,0.7813
2012-01-11,0.7799
2012-01-10,0.7768
2012-01-09,0.7739
2012-01-06,0.7735
2012-01-05,0.7703
2012-01-04,0.7808
2012-01-03,0.7813
2011-12-30,0.7741
2011-12-29,0.7746
2011-12-28,0.7758
2011-12-23,0.7754
2011-12-22,0.7743
2011-12-21,0.7814
2011-12-20,0.7612
2011-12-19,0.7575
2011-12-15,0.7618
2011-12-14,0.7649
2011-12-13,0.7713
2011-12-12,0.7795
2011-12-09,0.7711
2011-12-08,0.7891
2011-12-07,0.7986
2011-12-06,0.7886
2011-12-05,0.7948
2011-12-02,0.7865
2011-12-01,0.7795
2011-11-30,0.7565
2011-11-29,0.7640
2011-11-28,0.7602
2011-11-25,0.7491
2011-11-24,0.7450
2011-11-23,0.7535
2011-11-22,0.7685
2011-11-21,0.7702
2011-11-18,0.7733
2011-11-17,0.7794
2011-11-16,0.7767
2011-11-15,0.7888
2011-11-14,0.8034
2011-11-11,0.7963
2011-11-10,0.7901
2011-11-09,0.8020
2011-11-08,0.7993
2011-11-07,0.7955
2011-11-04,0.8056
2011-11-03,0.7893
2011-11-02,0.7940
2011-11-01,0.7870
2011-10-31,0.8128
2011-10-28,0.8255
2011-10-27,0.8112
2011-10-26,0.7972
2011-10-25,0.8037
2011-10-24,0.7951
2011-10-21,0.7793
2011-10-20,0.7909
2011-10-19,0.7974
2011-10-18,0.7940
2011-10-17,0.8164
2011-10-14,0.8130
2011-10-13,0.8122
2011-10-12,0.8145
2011-10-11,0.8048
2011-10-10,0.8079
2011-10-07,0.8022
2011-10-06,0.8051
2011-10-05,0.7836
2011-10-04,0.7717
2011-10-03,0.7892
2011-09-30,0.7949
2011-09-29,0.8126
2011-09-28,0.8133
2011-09-27,0.8050
2011-09-26,0.7841
2011-09-23,0.7714
2011-09-22,0.7848
2011-09-21,0.8185
2011-09-20,0.8328
2011-09-19,0.8461
2011-09-16,0.8596
2011-09-15,0.8628
2011-09-14,0.8645
2011-09-13,0.8615
2011-09-12,0.8713
2011-09-09,0.8819
2011-09-08,0.8951
2011-09-07,0.9016
2011-09-06,0.9025
2011-09-05,0.9019
2011-09-02,0.9115
2011-09-01,0.9108
2011-08-31,0.9083
2011-08-30,0.9041
2011-08-29,0.8999
2011-08-26,0.8858
2011-08-25,0.8819
2011-08-24,0.8860
2011-08-23,0.8927
2011-08-22,0.8894
2011-08-19,0.8853
2011-08-18,0.8964
2011-08-17,0.8959
2011-08-16,0.8908
2011-08-15,0.8955
2011-08-12,0.8836
2011-08-11,0.8903
2011-08-10,0.8969
2011-08-08,0.9287
2011-08-05,0.9270
2011-08-04,0.9468
2011-08-03,0.9489
2011-08-02,0.9577
2011-08-01,0.9636
2011-07-29,0.9507
2011-07-28,0.9699
2011-07-27,0.9694
2011-07-26,0.9604
2011-07-25,0.9460
2011-07-22,0.9544
2011-07-21,0.9387
2011-07-20,0.9346
2011-07-19,0.9286
2011-07-18,0.9313
2011-07-15,0.9365
2011-07-14,0.9413
2011-07-13,0.9452
2011-07-12,0.9381
2011-07-11,0.9583
2011-07-08,0.9661
2011-07-07,0.9616
2011-07-06,0.9575
2011-07-05,0.9579
2011-07-04,0.9621
2011-07-01,0.9559
2011-06-30,0.9535
2011-06-29,0.9467
2011-06-28,0.9432
2011-06-27,0.9354
2011-06-24,0.9394
2011-06-23,0.9502
2011-06-22,0.9606
2011-06-21,0.9565
2011-06-20,0.9492
2011-06-17,0.9423
2011-06-15,0.9549
2011-06-14,0.9596
2011-06-13,0.9568
2011-06-10,0.9583
2011-06-09,0.9649
2011-06-08,0.9595
2011-06-07,0.9611
2011-06-06,0.9668
2011-06-03,0.9645
2011-06-02,0.9539
2011-06-01,0.9552
2011-05-31,0.9402
2011-05-30,0.9394
2011-05-27,0.9366
2011-05-26,0.9311
2011-05-25,0.9223
2011-05-24,0.9281
2011-05-23,0.9290
2011-05-20,0.9434
2011-05-19,0.9389
2011-05-17,0.9299
2011-05-16,0.9263
2011-05-13,0.9421
2011-05-12,0.9365
2011-05-11,0.9593
2011-05-10,0.9634
2011-05-09,0.9747
2011-05-06,0.9610
2011-05-05,0.9753
2011-05-04,0.9796
2011-05-03,0.9765
2011-04-29,0.9803
2011-04-28,0.9856
2011-04-26,0.9687
2011-04-21,0.9638
2011-04-20,0.9607
2011-04-19,0.9539
2011-04-18,0.9523
2011-04-15,0.9541
2011-04-14,0.9619
2011-04-13,0.9693
2011-04-12,0.9765
2011-04-11,0.9829
2011-04-08,0.9831
2011-04-07,0.9784
2011-04-06,0.9779
2011-04-05,0.9707
2011-04-04,0.9730
2011-04-01,0.9677
2011-03-31,0.9656
2011-03-30,0.9593
2011-03-29,0.9560
2011-03-28,0.9546
2011-03-25,0.9535
2011-03-24,0.9467
2011-03-23,0.9493
2011-03-22,0.9497
2011-03-18,0.9322
2011-03-17,0.9292
2011-03-16,0.9408
2011-03-15,0.9558
2011-03-14,0.9532
2011-03-11,0.9511
2011-03-10,0.9529
2011-03-09,0.9510
2011-03-08,0.9563
2011-03-07,0.9535
2011-03-04,0.9534
2011-03-03,0.9570
2011-03-02,0.9418
2011-03-01,0.9466
2011-02-28,0.9404
2011-02-25,0.9358
2011-02-24,0.9238
2011-02-23,0.9227
2011-02-22,0.9126
2011-02-21,0.9205
2011-02-18,0.9133
2011-02-17,0.9120
2011-02-16,0.9012
2011-02-15,0.9033
2011-02-14,0.9072
2011-02-11,0.9049
2011-02-10,0.9053
2011-02-09,0.9133
2011-02-08,0.9071
2011-02-07,0.9051
2011-02-04,0.9017
2011-02-03,0.9142
2011-02-02,0.9230
2011-02-01,0.9228
2011-01-31,0.9197
2011-01-28,0.9276
2011-01-27,0.9281
2011-01-26,0.9288
2011-01-25,0.9377
2011-01-24,0.9303
2011-01-21,0.9323
2011-01-20,0.9386
2011-01-19,0.9570
2011-01-18,0.9606
2011-01-17,0.9490
2011-01-14,0.9652
2011-01-13,0.9668
2011-01-12,0.9664
2011-01-11,0.9688
2011-01-10,0.9705
2011-01-07,0.9732
2011-01-06,0.9845
2011-01-05,0.9847
2011-01-04,0.9930
2011-01-03,0.9948
2010-12-31,0.9951
2010-12-30,0.9968
2010-12-29,0.9896
2010-12-28,0.9887
2010-12-24,0.9830
2010-12-23,0.9818
2010-12-22,0.9771
2010-12-21,0.9768
2010-12-20,0.9733
2010-12-17,0.9759
2010-12-15,0.9723
2010-12-14,0.9764
2010-12-13,0.9729
2010-12-10,0.9647
2010-12-09,0.9643
2010-12-08,0.9562
2010-12-07,0.9653
2010-12-06,0.9654
2010-12-03,0.9613
2010-12-02,0.9548
2010-12-01,0.9447
2010-11-30,0.9350
2010-11-29,0.9362
2010-11-26,0.9395
2010-11-25,0.9423
2010-11-24,0.9373
2010-11-23,0.9415
2010-11-22,0.9518
2010-11-19,0.9547
2010-11-18,0.9483
2010-11-17,0.9407
2010-11-16,0.9504
2010-11-15,0.9487
2010-11-12,0.9470
2010-11-11,0.9639
2010-11-10,0.9667
2010-11-09,0.9695
2010-11-08,0.9786
2010-11-05,0.9778
2010-11-04,0.9776
2010-11-03,0.9695
2010-11-02,0.9596
2010-11-01,0.9591
2010-10-29,0.9499
2010-10-28,0.9479
2010-10-27,0.9534
2010-10-26,0.9652
2010-10-25,0.9664
2010-10-22,0.9564
2010-10-21,0.9596
2010-10-20,0.9568
2010-10-19,0.9620
2010-10-18,0.9641
2010-10-15,0.9758
2010-10-14,0.9816
2010-10-13,0.9756
2010-10-12,0.9667
2010-10-11,0.9703
2010-10-08,0.9630
2010-10-07,0.9767
2010-10-06,0.9719
2010-10-05,0.9567
2010-10-04,0.9615
2010-10-01,0.9624
2010-09-30,0.9602
2010-09-29,0.9595
2010-09-28,0.9523
2010-09-27,0.9544
2010-09-23,0.9502
2010-09-22,0.9531
2010-09-21,0.9433
2010-09-20,0.9428
2010-09-17,0.9435
2010-09-16,0.9477
2010-09-15,0.9492
2010-09-14,0.9437
2010-09-13,0.9461
2010-09-10,0.9412
2010-09-09,0.9383
2010-09-08,0.9335
2010-09-07,0.9346
2010-09-06,0.9441
2010-09-03,0.9424
2010-09-02,0.9350
2010-09-01,0.9225
2010-08-31,0.9230
2010-08-30,0.9310
2010-08-27,0.9284
2010-08-26,0.9288
2010-08-25,0.9250
2010-08-24,0.9188
2010-08-23,0.9334
2010-08-20,0.9296
2010-08-19,0.9324
2010-08-18,0.9328
2010-08-17,0.9387
2010-08-16,0.9299
2010-08-13,0.9360
2010-08-12,0.9281
2010-08-11,0.9331
2010-08-10,0.9369
2010-08-06,0.9342
2010-08-05,0.9301
2010-08-04,0.9263
2010-08-03,0.9256
2010-08-02,0.9336
2010-07-30,0.9218
2010-07-29,0.9288
2010-07-28,0.9215
2010-07-27,0.9222
2010-07-26,0.9160
2010-07-23,0.9112
2010-07-22,0.8964
2010-07-21,0.8966
2010-07-20,0.8916
2010-07-19,0.8896
2010-07-16,0.8962
2010-07-15,0.8984
2010-07-14,0.8996
2010-07-13,0.8901
2010-07-12,0.8896
2010-07-09,0.8953
2010-07-08,0.8918
2010-07-07,0.8830
2010-07-06,0.8785
2010-07-05,0.8751
2010-07-02,0.8795
2010-07-01,0.8807
2010-06-30,0.8872
2010-06-29,0.8884
2010-06-28,0.9010
2010-06-25,0.8897
2010-06-24,0.8991
2010-06-23,0.8988
2010-06-22,0.9051
2010-06-21,0.9148
2010-06-18,0.9046
2010-06-17,0.8961
2010-06-15,0.8887
2010-06-14,0.8929
2010-06-11,0.8862
2010-06-10,0.8777
2010-06-09,0.8844
2010-06-08,0.8770
2010-06-07,0.8735
2010-06-04,0.8933
2010-06-03,0.8977
2010-06-02,0.8858
2010-06-01,0.8812
2010-05-31,0.8942
2010-05-28,0.9056
2010-05-27,0.8874
2010-05-26,0.8721
2010-05-25,0.8570
2010-05-24,0.8695
2010-05-21,0.8589
2010-05-20,0.8728
2010-05-19,0.8882
2010-05-18,0.9082
2010-05-17,0.9011
2010-05-14,0.9073
2010-05-13,0.9136
2010-05-12,0.9095
2010-05-11,0.9067
2010-05-10,0.9168
2010-05-07,0.8826
2010-05-06,0.8931
2010-05-05,0.8988
2010-05-04,0.9170
2010-05-03,0.9237
2010-04-30,0.9316
2010-04-29,0.9242
2010-04-28,0.9115
2010-04-26,0.9255
2010-04-23,0.9138
2010-04-22,0.9196
2010-04-21,0.9254
2010-04-20,0.9196
2010-04-19,0.9179
2010-04-16,0.9278
2010-04-15,0.9298
2010-04-14,0.9392
2010-04-13,0.9365
2010-04-12,0.9407
2010-04-09,0.9428
2010-04-08,0.9276
2010-04-07,0.9442
2010-04-06,0.9402
2010-04-01,0.9431
2010-03-31,0.9316
2010-03-30,0.9225
2010-03-29,0.9236
2010-03-26,0.9174
2010-03-25,0.9253
2010-03-24,0.9289
2010-03-23,0.9277
2010-03-19,0.9341
2010-03-18,0.9347
2010-03-17,0.9303
2010-03-16,0.9217
2010-03-15,0.9197
2010-03-12,0.9223
2010-03-11,0.9149
2010-03-10,0.9205
2010-03-09,0.9216
2010-03-08,0.9228
2010-03-05,0.9146
2010-03-04,0.9085
2010-03-03,0.9003
2010-03-02,0.8921
2010-03-01,0.8891
2010-02-26,0.8767
2010-02-25,0.8755
2010-02-24,0.8787
2010-02-23,0.8895
2010-02-22,0.8925
2010-02-19,0.8887
2010-02-18,0.8937
2010-02-17,0.8919
2010-02-16,0.8888
2010-02-15,0.8853
2010-02-12,0.8932
2010-02-11,0.8899
2010-02-10,0.8871
2010-02-09,0.8880
2010-02-08,0.8846
2010-02-05,0.8856
2010-02-04,0.9068
2010-02-03,0.9188
2010-02-02,0.9115
2010-02-01,0.9011
2010-01-29,0.8997
2010-01-28,0.9034
2010-01-27,0.8949
2010-01-26,0.8944
2010-01-25,0.8978
2010-01-22,0.9044
2010-01-21,0.9069
2010-01-20,0.9123
2010-01-19,0.9228
2010-01-18,0.9236
2010-01-15,0.9201
2010-01-14,0.9226
2010-01-13,0.9181
2010-01-12,0.9237
2010-01-11,0.9312
2010-01-08,0.9201
2010-01-07,0.9285
2010-01-06,0.9300
2010-01-05,0.9362
2010-01-04,0.9301
2009-12-31,0.9260
2009-12-30,0.9240
2009-12-29,0.9150
2009-12-28,0.9042
2009-12-24,0.9006
2009-12-23,0.8844
2009-12-22,0.8837
2009-12-21,0.8954
2009-12-18,0.9081
2009-12-17,0.9139
2009-12-15,0.9154
2009-12-14,0.9116
2009-12-11,0.9061
2009-12-10,0.9006
2009-12-09,0.9025
2009-12-08,0.9125
2009-12-07,0.9133
2009-12-04,0.9265
2009-12-03,0.9375
2009-12-02,0.9368
2009-12-01,0.9268
2009-11-30,0.9226
2009-11-27,0.9001
2009-11-26,0.9240
2009-11-25,0.9230
2009-11-24,0.9078
2009-11-23,0.9104
2009-11-20,0.9075
2009-11-19,0.9077
2009-11-18,0.9177
2009-11-17,0.9210
2009-11-16,0.9254
2009-11-13,0.9156
2009-11-12,0.9232
2009-11-11,0.9291
2009-11-10,0.9176
2009-11-09,0.9160
2009-11-06,0.9019
2009-11-05,0.8900
2009-11-04,0.8811
2009-11-03,0.8624
2009-11-02,0.8665
2009-10-30,0.8787
2009-10-29,0.8718
2009-10-28,0.8842
2009-10-27,0.9004
2009-10-26,0.9114
2009-10-23,0.9166
2009-10-22,0.9096
2009-10-21,0.9248
2009-10-20,0.9315
2009-10-19,0.9306
2009-10-16,0.9290
2009-10-15,0.9425
2009-10-14,0.9365
2009-10-13,0.9275
2009-10-12,0.9170
2009-10-09,0.9215
2009-10-08,0.9310
2009-10-07,0.9178
2009-10-06,0.9168
2009-10-05,0.8937
2009-10-02,0.8799
2009-10-01,0.8981
2009-09-30,0.9215
2009-09-29,0.9228
2009-09-28,0.9190
2009-09-25,0.9116
2009-09-23,0.9253
2009-09-22,0.9201
2009-09-21,0.9091
2009-09-18,0.9150
2009-09-17,0.9299
2009-09-16,0.9263
2009-09-15,0.9240
2009-09-14,0.9096
2009-09-11,0.8971
2009-09-10,0.9032
2009-09-09,0.9044
2009-09-08,0.9060
2009-09-07,0.9004
2009-09-04,0.8904
2009-09-03,0.8800
2009-09-02,0.8673
2009-09-01,0.8767
2009-08-31,0.8778
2009-08-28,0.8778
2009-08-27,0.8676
2009-08-26,0.8774
2009-08-25,0.8738
2009-08-24,0.8769
2009-08-21,0.8662
2009-08-20,0.8593
2009-08-19,0.8456
2009-08-18,0.8482
2009-08-17,0.8349
2009-08-14,0.8513
2009-08-13,0.8535
2009-08-12,0.8360
2009-08-11,0.8480
2009-08-07,0.8392
2009-08-06,0.8542
2009-08-05,0.8646
2009-08-04,0.8737
2009-08-03,0.8807
2009-07-31,0.8751
2009-07-30,0.8704
2009-07-29,0.8639
2009-07-28,0.8853
2009-07-27,0.8788
2009-07-24,0.8868
2009-07-23,0.8891
2009-07-22,0.8726
2009-07-21,0.8662
2009-07-20,0.8557
2009-07-17,0.8436
2009-07-16,0.8380
2009-07-15,0.8315
2009-07-14,0.8362
2009-07-13,0.8216
2009-07-10,0.8369
2009-07-09,0.8412
2009-07-08,0.8405
2009-07-07,0.8536
2009-07-06,0.8531
2009-07-03,0.8622
2009-07-02,0.8746
2009-07-01,0.8865
2009-06-30,0.8785
2009-06-29,0.8639
2009-06-26,0.8546
2009-06-25,0.8467
2009-06-24,0.8397
2009-06-23,0.8267
2009-06-22,0.8449
2009-06-19,0.8405
2009-06-18,0.8472
2009-06-17,0.8503
2009-06-15,0.8456
2009-06-12,0.8550
2009-06-11,0.8477
2009-06-10,0.8502
2009-06-09,0.8390
2009-06-08,0.8402
2009-06-05,0.8498
2009-06-04,0.8509
2009-06-03,0.8517
2009-06-02,0.8441
2009-06-01,0.8563
2009-05-29,0.8557
2009-05-28,0.8381
2009-05-27,0.8259
2009-05-26,0.8198
2009-05-25,0.8197
2009-05-22,0.8204
2009-05-21,0.8173
2009-05-20,0.8115
2009-05-19,0.8060
2009-05-18,0.7850
2009-05-15,0.7984
2009-05-14,0.7988
2009-05-13,0.8149
2009-05-12,0.8065
2009-05-11,0.8225
2009-05-08,0.8075
2009-05-07,0.8173
2009-05-06,0.8029
2009-05-05,0.8213
2009-05-04,0.8128
2009-04-30,0.8095
2009-04-29,0.7909
2009-04-28,0.7715
2009-04-24,0.7737
2009-04-23,0.7666
2009-04-21,0.7516
2009-04-20,0.7558
2009-04-17,0.7660
2009-04-16,0.7543
2009-04-15,0.7459
2009-04-14,0.7591
2009-04-09,0.7479
2009-04-08,0.7390
2009-04-07,0.7476
2009-04-06,0.7581
2009-04-03,0.7515
2009-04-02,0.7299
2009-04-01,0.7174
2009-03-31,0.7101
2009-03-30,0.7040
2009-03-27,0.7205
2009-03-26,0.7155
2009-03-25,0.6936
2009-03-24,0.7156
2009-03-23,0.7145
2009-03-20,0.7010
2009-03-19,0.6994
2009-03-18,0.6893
2009-03-17,0.6862
2009-03-16,0.6897
2009-03-13,0.6899
2009-03-12,0.6713
2009-03-11,0.6633
2009-03-10,0.6529
2009-03-09,0.6518
2009-03-06,0.6455
2009-03-05,0.6621
2009-03-04,0.6537
2009-03-03,0.6599
2009-03-02,0.6603
2009-02-27,0.6875
2009-02-26,0.6871
2009-02-25,0.6874
2009-02-24,0.6790
2009-02-23,0.6847
2009-02-20,0.6687
2009-02-19,0.6788
2009-02-18,0.6720
2009-02-17,0.6685
2009-02-16,0.6790
2009-02-13,0.6879
2009-02-12,0.6877
2009-02-11,0.6924
2009-02-10,0.7064
2009-02-09,0.7024
2009-02-06,0.6917
2009-02-05,0.6808
2009-02-04,0.6763
2009-02-03,0.6744
2009-02-02,0.6719
2009-01-30,0.6759
2009-01-29,0.6870
2009-01-28,0.6884
2009-01-27,0.6855
2009-01-26,0.6696
2009-01-23,0.6681
2009-01-22,0.6818
2009-01-21,0.6699
2009-01-20,0.6690
2009-01-19,0.6853
2009-01-16,0.6886
2009-01-15,0.6714
2009-01-14,0.6922
2009-01-13,0.6741
2009-01-12,0.6901
2009-01-09,0.7055
2009-01-08,0.7029
2009-01-07,0.7333
2009-01-06,0.7288
2009-01-05,0.7220
2009-01-02,0.7208
2008-12-31,0.7332
